product_id,product_name,brand,main_category,subcategory,list_price,sale_price,discount_pct,available
23497,2 pcs Unisex Surgical Titanium Steel Open Nose Ring Hoop Nose Piercing Stud 10mm (Silver),Pixnor,Jewelry,Body Jewelry,4.97,4.97,0.0,True
23498,"Twinlab L-Glutamine Capsules, 100 Ct",Twinlab,Health,Protein & Fitness,22.42,22.42,0.0,True
23499,2m Baby Safety Products Protection Table Edge Furniture Guard Strip Horror Crash Foam Bumper,GOODWORLD,Baby,Health & Safety,6.27,6.27,0.0,True
23500,Vulcan Max Trend Pickleball Overgrip 3pk. / White,Vulcan,Sports & Outdoors,Sports,7.49,7.49,0.0,True
23501,"Gear Fit Gun Case (52"") Shotgun Pursuit Punisher, Realtree Max-5 by Allen Company",Allen Company,Sports & Outdoors,Outdoor Sports,71.09,71.09,0.0,True
23502,Team Realtree Sm Dummy / Canvas Natr,TEAM REALTREE,Sports & Outdoors,Outdoor Sports,5.99,5.99,0.0,True
23503,Siege,Streamlight,Sports & Outdoors,Outdoor Sports,30.05,30.05,0.0,True
23504,"Hudson Baby Flannel Receiving Blanket, 7 Pack, Classic Floral",Hudson Baby,Baby,Nursery & Decor,14.87,14.87,0.0,True
23505,"Monster Zero Ultra Energy Drink, 16 Fl. Oz.",Monster,Food,Beverages,2.14,2.14,0.0,True
23506,"Diving Snorkeling Mask, Snorkel Glasses Set, Semi-dry Pipe Head Design Snorkel Combo Swimming Set, Tempered Glass Mask, Reduce Pressure Snorkeling Set for Summer Underwater Activities",EECOO,Sports & Outdoors,Outdoor Sports,17.88,17.88,0.0,True
23507,Tactacam 5.0 Gun Package,TACTACAM,Sports & Outdoors,Outdoor Sports,379.99,379.99,0.0,True
23508,Redcat Racing BS910-005 Plastic Front/Rear Left Hub Assembly,Redcat Racing,Sports & Outdoors,Bikes,5.49,5.49,0.0,True
23509,CavitationMachine Inc. 2000W E-Light Hair Removal IPL Machine with Filters,Cavitation Machine,Personal Care,Shaving,2635.0,2635.0,0.0,True
23510,"Champion Sports, CSICF300, Pro Comp Junior Size Football, 1 Each, Brown",Champion Sports,Sports & Outdoors,Sports,17.96,10.57,41.15,True
23511,Trendy USA 1441 - Unisex T-Shirt Eat Sleep Hockey Repeat Ice Skating Hockey Sports Puck 4XL Safety Green,Trendy USA,Sports & Outdoors,Sports,14.95,14.95,0.0,True
23512,"HotHands Fleece Glove/Mittens, Mossy Oak Camo",Mossy Oak,Sports & Outdoors,Outdoor Sports,30.35,30.35,0.0,True
23513,"Ti Amo Castello Chifferobe, Weathered Grey",Ti Amo,Baby,Nursery & Decor,431.98,431.98,0.0,True
23514,MISSION RH GIRDLE CORE SR,Mission,Sports & Outdoors,Sports,90.85,90.85,0.0,True
23515,Belly Oil - for Itchy Pregnancy Stretch Marks (4 Fl. Oz.),Earth Mama,Baby,Diapering,9.59,8.0,16.58,True
23516,"Joico Balance Purple/Conditioner, 10.1 Oz",Joico,Premium Beauty,Premium Hair Care & Hair Tools,18.99,10.0,47.34,True
23517,Tigi Bed Head Self Absorbed Mega Nutrient Shampoo 25.36 Oz,TIGI,Beauty,Hair Care,13.49,13.49,0.0,True
23518,"Parents Choice Wide Neck Silicone Nipples, 3+ Months, 3 Pack",Parents Choice,Baby,Feeding,3.47,3.47,0.0,True
23519,Champro Womens Line Drive Sliding Short,Champro,Sports & Outdoors,Sports,19.94,19.94,0.0,True
23520,"Mason Vitamins Calcium 600+D3 Chewable Tablets, Coffee-Mocha, 100 Ct",Mason Natural,Health,Vitamins & Supplements,10.93,10.93,0.0,True
23521,Dubble Bubble Gum Balls - Cotton Candy Bubble Gum 0.64 Oz 4 Ct Each ( 36 in a Pack ),Unknown,Food,"Chocolate, Candy & Gum",18.43,18.43,0.0,True
23522,Novatec Steel Black Pegs for 3/8 in axle,Novatec,Sports & Outdoors,Bikes,14.36,10.78,24.93,True
23523,Granite River Green Tackle Bag,Granite River,Sports & Outdoors,Outdoor Sports,30.83,30.83,0.0,True
23524,Panaracer 2 Pack 20 x 1.25 in Schrader (American)-35 mm Bicycle Tube,Panaracer,Sports & Outdoors,Bikes,8.99,8.99,0.0,True
23525,SPI-SPORT PART Replacement Gas Cap for Snowmobile SKI-DOO SKANDIC WT 2001-2003,SPI-SPORT PART,Sports & Outdoors,Outdoor Sports,8.94,8.94,0.0,True
23526,NEW Project X Even Flow Blue 6.0 75g Driver/Fairway Shaft Stiff Flex,Project X,Sports & Outdoors,Sports,99.95,99.95,0.0,True
23527,Bicycle Bike Cycle Tyre Tube Replacement Presta Dual Head Air Pump Adapter Valve,Mikksire,Sports & Outdoors,Bikes,7.21,7.21,0.0,True
23528,"Carmex Moisturizing Lip Balm, Original 0.25 oz (Pack of 6)",Carmex,Health,Lip Care,9.99,9.99,0.0,True
23529,"Guy Fieri Buffalo NY Wing Sauce, 12 fl oz, (Pack of 6)",Guy Fieri,Food,"Condiments, Sauces & Spices",28.0,25.4,9.29,True
23530,"Michelin, Protek, 700x38C, Wire, Protek 1 mm, Reflex, 22TPI, 36-87PSI, Black",Michelin,Sports & Outdoors,Bikes,27.95,27.95,0.0,True
23531,Hayward Pro Series Top-Mount Pool Sand Filter (Various Sizes),Hayward,Toys,Outdoor Play,448.96,448.96,0.0,True
23532,American Biotech Labs Silver Biotics Silver Lozenges 60 PPM SilverSol Mighty Manuka Mint 21 Lozenges,American Biotech Labs,Health,Quit Smoking,12.16,12.16,0.0,True
23533,"Revlon Ultra HD Matte Lipcolor, Addiction (Pack of 3) + Facial Hair Remover Spring",Revlon,Personal Care,Shaving,14.99,14.99,0.0,False
23534,FOOTBALL AMERICA YOUTH INTEGRATED FOOTBALL PANT 18U,Football America,Sports & Outdoors,Sports,24.95,24.95,0.0,True
23535,6pcs Kayak Paddle Spring Clips Tent Pole Clips Push Button Spring Snap Clip Locking Tube Pin,TOMSHOO,Sports & Outdoors,Outdoor Sports,6.59,6.59,0.0,True
23536,Bragg Organic Apple Cider Vinegar w/Mother 16 fl.oz. Bottle (2 Bottles),"Bragg Live Foods, Inc.",Food,"Condiments, Sauces & Spices",20.79,20.79,0.0,True
23537,"Lickerlish 8"" Pure Silicone Neon Green Personal Massager",Lickerlish,Health,Sexual Wellness,45.0,45.0,0.0,True
23538,Fun Express - Valentine Unicorn Inflate Ring Toss Game for Valentines Day - Toys - Inflates - Inflatable Games - Valentines Day - 7 Pieces,Fun Express,Feature,Unicorn Shop,14.79,14.79,0.0,True
23539,"Libbys Sliced Pineapple, in Juice, 20 Oz",Libbys,Food,"Meal Solutions, Grains & Pasta",2.18,2.18,0.0,True
23540,Taymory Bicycle Gran Fondo USA Cannondale Cycling Jersey Medium Miami Bike,Taymory,Sports & Outdoors,Bikes,11.99,11.99,0.0,True
23541,"Half Off Ponds - MDS6 - Savio Signature 4100 Complete Water Garden and Pond Kit with Compact Skimmer, 22"" Waterfall, 4,100 GPH Pump, 15 Foot x 20 Foot EPDM Liner",Half Off Ponds,Patio & Garden,Patio & Outdoor Decor,901.55,901.55,0.0,True
23542,STORMSURE NEOPRENE QUEEN 5G WETSUIT REPAIR GLUE,Stormsure,Sports & Outdoors,Outdoor Sports,8.5,8.5,0.0,True
23543,SwaddleMe Large Wrapsack,Summer Infant,Baby,Nursery & Decor,18.93,15.99,15.53,True
23544,Last Punch MMA Black Wrist Strap Training Gloves Good Quality All Sizes S to XL,Last Punch,Sports & Outdoors,Exercise & Fitness,7.99,7.99,0.0,True
23545,6 Pack - DESITIN Maximum Strength Diaper Rash Paste 4 oz,Desitin,Baby,Diapering,36.29,36.29,0.0,True
23546,"Brown Sprouted Rice (GABA) (8 oz, ZIN: 526336) - 2-Pack",Larissa Veronica,Food,"Meal Solutions, Grains & Pasta",13.28,13.28,0.0,True
23547,Unique Bargains Sports Football Boxing Teeth Protector Mouth Guard Clear,Unique Bargains,Shop by Brand,All Departments,5.99,5.99,0.0,True
23548,"Burts Bees 100% Natural Moisturizing Lip Shimmer, Guava - 1 Tube",Burts Bees,Beauty,Beauty by Topic,4.74,4.74,0.0,True
23549,Village Farm By Sturm 71727201836 6/5 Lb Instant Nonfat Dry Milk- Foods,Village Farm By Sturm,Food,Fresh Food,138.66,138.66,0.0,True
23550,Seaforth Full Bag Slicker (Yellow),ProActive Sports,Sports & Outdoors,Sports,33.22,33.22,0.0,True
23551,Energizer CR1616 Lithium coin battery,Energizer,Shop by Brand,Household Essentials,3.6,3.6,0.0,True
23552,"The Peanut Shell Window Valance - Coral Pink Geometric Tribal Print - 100% Cotton Sateen, 53 Inches Wide, 14 Inch Drop",The Peanut Shell,Baby,Nursery & Decor,17.99,17.99,0.0,True
23553,FitDeck Jr Exercise Playing Card,FitDeck,Toys,Games & Puzzles,12.95,12.95,0.0,True
23554,Wubbanub Infant Pacifier - Baby Dino,WubbaNub,Baby,Feeding,19.94,19.94,0.0,False
23555,Unique Bargains 100 Pcs Non-woven Elastic Disposable Bouffant Strip Caps White,Unique Bargains,Personal Care,Bath & Body,9.93,9.93,0.0,True
23556,Kansas City Chiefs 3-Marker Signature Divot Tool Pack,ONLINE,Sports & Outdoors,Sports Fan Shop,10.99,10.99,0.0,True
23557,"4 Pack - Natures Bounty Vitamin D3 1000 IU Immune Health, 120 Softgels",Natures Bounty,Health,Vitamins & Supplements,15.87,15.87,0.0,True
23558,BLACK OPS HUB AXLE SET FT BK-OPS MX2000 3/8x26x100x165 KT-M17F 37672 37604,BLACK OPS,Sports & Outdoors,Bikes,4.55,4.55,0.0,True
23559,Schutt Sports Football Air Maxx Tpu Jaw Pads 1 3/8 IN,SCHUTT,Sports & Outdoors,Sports,19.47,19.47,0.0,True
23560,"Homegear 20"" 1500W Electric Stove Blower Fan Heater - Portable Home Fireplace",Homegear,Sports & Outdoors,Outdoor Sports,99.99,99.99,0.0,True
23561,"V8 Healthy Greens, 12 oz. Bottle (Pack of 12)",V8,Food,Beverages,35.41,35.41,0.0,True
23562,"Braided Loops for Extra Large Fly Lines 12+ 4 Pack, A quick and easy way to attach leader to fly line or the backing to the line. By RIO Ship from US",RIO,Sports & Outdoors,Outdoor Sports,12.99,12.99,0.0,False
23563,"Greenwich Bay LAVENDER JASMINE Dusting Powder, After-Bath Body Powder, 4 oz.",Greenwich Bay Trading Co.,Personal Care,Bath & Body,11.49,11.49,0.0,True
23564,"Pepperidge Farm Goldfish Cheddar Crackers, 45 oz. Multi-pack Box, 30-count 1.5 oz. Snack Packs",Goldfish,Food,"Snacks, Cookies & Chips",23.01,23.01,0.0,True
23565,"Yosoo Golf Trainer Training Grip Standard Teaching Aid Right Hand Practice Assistant Black, Golf Teaching Grip, Golf Training Grip",Yosoo,Sports & Outdoors,Sports,7.33,7.33,0.0,True
23566,"Specialist for Scar Treatment, Stretch Mark, Uneven Skin Tone, Ageing Skin, Dehydrated Dry Skin - Skin Oil From Africa, Intensive Hydrating Skin Care Repair. 3.4 Oz (Pack of 6)",Specialist,Personal Care,Mens Essentials,42.99,42.99,0.0,True
23567,New Mens Under Armour Highlight LUX MC Lacrosse Cleats Black/Red Size 11 Medium,Under Armour,Sports & Outdoors,Sports,94.99,94.99,0.0,True
23568,Zelda Replica Twilight Master Sword,Knife World,Sports & Outdoors,Exercise & Fitness,49.95,49.95,0.0,True
23569,2 in 1 Kids Child Scooter Balance Car Childrens Balance Bike Baby Multifunctional Tricycle with 3 Wheels Stand Seat Folding,Anself,Sports & Outdoors,Bikes,55.49,55.49,0.0,True
23570,Clinique - Summer In Clinique Set: Deep Comfort Body Wash 200ml/6.7oz + After Sun Rescue Balm 150ml/5oz -2pcs,Clinique,Premium Beauty,Premium Bath & Body,33.93,33.93,0.0,True
23571,Instant Smile Deluxe Teeth SMALL Top Fake Cosmetic Impression Material,Instant Smile,Personal Care,Oral Care,12.95,12.95,0.0,True
23572,"Electric Folding Treadmill Exercise Equipment w/ Wheels, Compact WalkingPad P1 Machine, Fitness Treadmill w/ Remote Controller, Foot Control, Workout App, 0.5mi/hr-3.75mi/hr, Holds 220 LBS, Q4313",SEGMART,Sports & Outdoors,Exercise & Fitness,499.99,499.99,0.0,True
23573,CMS-50FW Wristband Pulse Oximeter with Software & Bluetooth,FaceLake,Electronics,Smart Home,89.95,89.95,0.0,True
23574,Bestway SaluSpa Hawaii AirJet 6-Person Portable Inflatable Spa Hot Tub (2 Pack),Bestway,Patio & Garden,Hot Tubs & Saunas,865.99,865.99,0.0,True
23575,Kids Adjustable Inline Skates Outdoor Durable Perfect First Skates Size Small,Scale Sports,Sports & Outdoors,Recreation,27.99,27.99,0.0,True
23576,"Yosoo Breastfeeding Baby Infant Cotton Cloth Breathable Nursing Cover Blanket Shawl,Breastfeeding cover, Baby nursing shawl",Yosoo,Baby,Feeding,11.27,11.27,0.0,True
23577,(3 Pack) 100% Natural Sanitizing Blend Plug in Refill Fits Air Wick and more,Scent Fill,Household Essentials,Air Fresheners,19.95,19.95,0.0,True
23578,"Magna Catapult 16"" Bike",Magna,Sports & Outdoors,Bikes,89.0,89.0,0.0,True
23579,"Tootsie Roll, Pops, Pops Filled With Chewy Tootsie Roll, Assorted",Tootsie Roll,Food,"Chocolate, Candy & Gum",36.3,36.3,0.0,True
23580,Country Life Calcium Magnesium with Vitamin D Complex Gluten Free 360 Vegan Capsules,Country Life,Health,Vitamins & Supplements,24.04,24.04,0.0,True
23581,SKIL-CARE In-Bed Resident Positioning System,SKIL-CARE,Health,Home Health Care,48.59,48.59,0.0,True
23582,Lehmans Homemade Jam Sampler,Mrs. Millers,Food,"Condiments, Sauces & Spices",17.95,17.95,0.0,True
23583,Free Standing Inflatable Punching Bag Boxing Training Pump Fitness Tower Toy 5.4 ft,EECOO,Sports & Outdoors,Exercise & Fitness,14.59,14.59,0.0,True
23584,"McDavid MD414 Knee Strap/Patella, Adult one size, GREY",McDavid,Sports & Outdoors,Exercise & Fitness,10.7,10.7,0.0,True
23585,Child of Mine Crib Sheet - Safari Animal print,Child of Mine by Carters,Baby,Nursery & Decor,7.47,7.47,0.0,False
23586,(25pk) 4/0 Offset Circle Fishing Hooks - FISH TAMER Pro Pack - Super Sharp High Carbon Steel - Available Sizes #4 - 9/0,FishTamer,Sports & Outdoors,Outdoor Sports,8.49,8.49,0.0,True
23587,System 3 (S7M120) 300 sqft Replacement Filter Cartridge Kit,Optimum Pool Technologies,Toys,Outdoor Play,279.0,279.0,0.0,True
23588,N-FAB Wheel To Wheel Nerf Steps (Textured Black),Nfab,Auto & Tires,Exterior Car Accessories,463.95,463.95,0.0,True
23589,"Banz S13RS-SS-8 2013 Short Sleeve Rash Top, Sun Blossom Stripe - Size 8",Baby Banz,Clothing,Kids Clothing,22.0,22.0,0.0,True
23590,Washburn Dads Root Beer Barrels Hard Candy | Old Fashioned Candies | Wrapped | 4 pounds,SweetGourmet,Food,"Chocolate, Candy & Gum",20.19,20.19,0.0,True
23591,"3 Pack Vaseline Creme Brulee for Deliciously, Kissable Lips, 0.25oz Each",Vaseline,Health,Lip Care,7.73,7.73,0.0,True
23592,Gelusil Antacid & Anti-Gas Cool Mint Chewable Tablets 100 Tabs,Gelusil,Health,Acid Reflux,11.41,11.41,0.0,True
23593,TRC Recreation Baja II Folding Lounge - Blue,TRC Recreation,Toys,Outdoor Play,199.89,184.59,7.65,True
23594,BR SILICONE GUN CLOTH 10PK,KLEEN-BORE INC,Sports & Outdoors,Outdoor Sports,8.74,8.74,0.0,True
23595,"3 Pack Wartner Cryogenic Original Wart Removal System, 12 Count each",Wartner,Health,Foot Care,35.43,35.43,0.0,True
23596,Fancyleo Childrens Beverage Bottle Straw Cover Universal Baby Drinking Water Leak-Proof Anti-Smash Bottle Cap Mineral Water Beverage Bottle Accessories Boxed,Fancyleo,Sports & Outdoors,Outdoor Sports,6.99,6.99,0.0,True
23597,Innova Fitness ITX9800 Inversion Therapy Table with Ankle Relief and Safety Features,Innova,Sports & Outdoors,Exercise & Fitness,134.0,134.0,0.0,True
23598,Health O Meter Dual-Reading Beam Body Weight Scale (Model HHM402KL),Health o meter,Health,Home Health Care,179.0,179.0,0.0,True
23599,Bike Cycling Bicycle Chainring Folding Bike Chainwheel Oval Round Chain Ring BCD 130MM 5 Bolts Chainring 53T / 45T,Unknown,Sports & Outdoors,Bikes,17.69,17.69,0.0,True
23600,4 Pack - LACTAID Original Caplets 120 ea,LACTAID,Health,Digestive Health,57.12,57.12,0.0,True
23601,Advanced Naturals - Gas Relief 60 VegCapsules 16750 Exp.2.19+ ASD,Emerson NON API,Health,Gas Relief,19.99,19.99,0.0,True
23602,"Zerone Silicone Basketball Shoting Trainer Shooting Training Aid Basketball Shoting Orthotics,Basketball Shoting Trainer,Basketball Shoting Aid",Zerone,Sports & Outdoors,Sports,6.12,6.12,0.0,True
23603,"Mango Ginseng Medium Roast Coffee (Gourmet, Naturally Flavored, Whole Coffee Beans) (4 oz, ZIN: 567821)",Larissa Veronica,Food,Coffee,7.49,7.49,0.0,True
23604,Fine Quality Nose Vents Silicone Anti Snoring Clip Relieve Snore Stopper Guard Easy Sleeping Breath Aid Nasal Dilator Device Comes with 4 Different Size,Unknown,Health,Sleep & Snoring Aids,6.02,6.02,0.0,True
23605,Sweetie Pie Organics Lemon VIT B6 Morning Nausea drops 3OZ (Pack of 12),Sweetie Pie Oranics,Health,Digestive Health,35.33,13.85,60.8,True
23606,Prince Of Peace 100 Percent Natural Ginger Candy Chews 4.4 Ounce,NineChef,Food,"Chocolate, Candy & Gum",7.99,7.99,0.0,True
23607,CALDWELL ROCK FRONT SHOOTING REST PADDED REAR FILLED CANVAS BAG COMBO GRN,BATTENFELD TECHNOLOGIES,Sports & Outdoors,Outdoor Sports,88.98,88.98,0.0,True
23608,"Bicycle Tire Wanda 20"" x 2.125"" Comp3 Thread. bike tire, Various Colors (Orange)",Fenix,Sports & Outdoors,Bikes,18.99,18.99,0.0,True
23609,Abu Garcia Pro Max Spinning Fishing Reel,Abu Garcia,Sports & Outdoors,Outdoor Sports,54.99,54.99,0.0,True
23610,11T MTB Bicycle Rear Derailleur Jockey Wheel Ceramic Bearing Pulley Road Bike Guide Roller 4mm 5mm 6mm,ZTTO,Sports & Outdoors,Bikes,6.61,6.61,0.0,True
23611,"Naomi Home Amelia Glider & Ottoman Set-Cushion Color:Cream,Finish:Espresso",Naomi Home,Baby,Nursery & Decor,149.99,149.99,0.0,True
23612,White Teeth Global Mouth Trays with a Tray Case for Teeth Whitening or Night Guards,White Teeth Global,Personal Care,Oral Care,9.99,9.99,0.0,True
23613,"Bluetooth Body Fat Scale Digital Smart Body Weight Scale with IOS and Android App BMI Scale to Manage Body Weight, Body Fat, Water, Muscle Mass, BMI, BMR, Bone Mass and Visceral Fat,White",ymiko,Electronics,Smart Home,17.69,17.69,0.0,True
23614,SUPERHOMUSE Dental Teeth Whitening Light LED Bleaching Teeth Accelerator For Whitening Tooth Cosmetic Laser,SUPERHOMUSE,Personal Care,Oral Care,8.61,8.61,0.0,True
23615,Village Naturals Therapy Aches & Pains Tension Relief Mineral Bath Soak 2 Oz,Village Naturals Therapy,Personal Care,Bath & Body,4.46,4.46,0.0,True
23616,"Tadpoles Organic Cotton Flannel Fitted Crib Sheets, Set of 2",Tadpoles,Baby,Nursery & Decor,28.57,20.0,30.0,True
23617,"Earwax removal kit cleaning accessories, ear wash bottle basin + 5 replace, 10 Pcs",INSMA,Health,Ear Care,14.98,14.98,0.0,True
23618,"Chevron Duvet Cover Set, Zigzag Pattern Sea Aqua Colors Classic Antique Artwork Illustration, Decorative Bedding Set with Pillow Shams, Baby Blue Pale Blue White, by Ambesonne",Ambesonne,Home,Bedding,99.99,99.99,0.0,True
23619,Mens Leather Ivy gentleman Cap Bonnet Newsboy Beret Cabbie Gatsby Flat Golf Hat,unbrand,Sports & Outdoors,Sports,10.52,10.52,0.0,True
23620,"Stroller Mosquito Net,Lovely Baby Stroller Pushchair Mosquito Insect Net Safe Mesh Pram Protector by Zerone",Zerone,Baby,Strollers,6.17,6.17,0.0,True
23621,"Barnett VISION II Football shoulder pad, RB-DB-TE-FB-HB",barnett,Sports & Outdoors,Sports,89.0,89.0,0.0,True
23622,Flanax Cough Lozenges 20 ct.,Flanax,Health,Cold Cough and Flu,2.17,2.17,0.0,True
23623,"Callaway Chrome Soft X Golf Balls, Yellow, 12 Pack",642415512,Sports & Outdoors,Sports,29.98,29.98,0.0,True
23624,COAST,Coast,Home Improvement,Home Safety,12.05,12.05,0.0,True
23625,"Xyzal 24hr Allergy Relief Antihistamine Tablets, 80 Ct",XYZAL,Health,Medicine Cabinet Must Haves,34.82,34.82,0.0,True
23626,"Clif Bar, Chocolate Brownie, 18 Energy Bars, 2.4 Oz each",Clif Bar,Food,"Snacks, Cookies & Chips",16.34,16.34,0.0,True
23627,"High Time Liquid Bump Stopper Stopper Plus, 2.0 FL OZ",High Time,Personal Care,Shaving,6.41,6.41,0.0,True
23628,"BrainStrong Prenatal Multivitamin and DHA Supplement, 60 Ct",BrainStrong,Health,Childrens Health Shop,19.66,19.66,0.0,True
23629,5 Pack Skin Tag Remover 0.165 Oz,JKMG,Health,Foot Care,45.25,45.25,0.0,True
23630,"Hudson Baby Woven Terry Washcloths, 6 Pack, Bee",Hudson Baby,Baby,Health & Safety,9.99,9.99,0.0,True
23631,Frame It All Telescoping Square Sandbox Canopy/Cover,Frame It All,Sports & Outdoors,Outdoor Sports,109.99,109.99,0.0,True
23632,Womens Spring Step Deandrala Bootie,Spring Step,Sports & Outdoors,Outdoor Sports,159.95,159.95,0.0,True
23633,For Apple iPad Mini 4 Light Blue Leather Magnetic Smart Case Cover Stand Id Rather Be Playing Lacrosse,MIP,Sports & Outdoors,Sports,24.99,24.99,0.0,True
23634,"SheaMoisture African Black Soap Eczema & Psoriasis Therapy Body Lotion, 12 Oz",SheaMoisture,Personal Care,Bath & Body,8.97,7.77,13.38,True
23635,PRAVANA The Perfect Blonde Shampoo 10.1 Oz,Pravana,Premium Beauty,Premium Hair Care & Hair Tools,24.54,24.54,0.0,True
23636,"KMC Chain 1/2x1/8x112 Purple. for bicycle Chain, bike chain, lowrider bikes, beach cruiser, chopper, track fixie bicycles",lowrider,Sports & Outdoors,Bikes,15.12,15.12,0.0,True
23637,Professional Silicone Waterproof Anti-fog UV Swimming Goggles With Earplug,Fymall,Sports & Outdoors,Sports,34.16,34.16,0.0,True
23638,84 x 42inch Black Suited Speed Cloth Poker Table,Brybelly,Sports & Outdoors,Recreation,499.99,499.99,0.0,True
23639,Medical Grade Docs Pro Ear Plugs - Pink - Non Vented (Large),Docs,Health,Ear Care,11.14,11.14,0.0,True
23640,Bear Naked Soft Baked Fruit and Nut Granola,Bear Naked,Food,Breakfast & Cereal,43.56,43.56,0.0,True
23641,"Shimano 105 BR-R7000 Rear Road Caliper Brake, Black",Shimano,Sports & Outdoors,Bikes,52.28,52.28,0.0,True
23642,Champion Sports Table Tennis Equipment Set,Champions,Sports & Outdoors,Recreation,22.52,22.52,0.0,True
23643,"(2 pack) Wilton White Candy Melts Candy, 12 oz.",Wilton,Party & Occasions,Wilton Baking Supplies,4.79,4.79,0.0,True
23644,"Air Wick Freshmatic Automatic Spray Refill Air Freshener, Snuggle Fresh Linen, 6.17 oz Each, 2 ea (Pack of 9)",Air Wick,Household Essentials,Air Fresheners,225.99,225.99,0.0,True
23645,Ibera PakRak IB-RA5 Touring Plus Bicycle Carrier,Ibera,Sports & Outdoors,Bikes,33.49,33.49,0.0,True
23646,"Sea Fear Mens 50+ UPF Long Sleeve Rash Guard Scuba Diving, Snorkeling, Octo Skull, White",Sea Fear,Sports & Outdoors,Outdoor Sports,31.99,31.99,0.0,True
23647,"Peroptimist Travel Portable Folding Potty Training Toilet Seat Cover, Non Slip Silicone Pads Suitable for Babies Toddlers and Kids",Peroptimist,Baby,Diapering,14.97,14.97,0.0,True
23648,"Wet Ones Antibacterial Citrus Scent Hand Wipes, 20 Ea",Wet Ones,Personal Care,Bath & Body,4.83,4.83,0.0,True
23649,"Neutrogena Hydro Boost Hydrating Water Gel Face Moisturizer,.5 oz",Neutrogena,Beauty,Beauty by Topic,7.99,7.99,0.0,True
23650,ZEDWELL 1.8m Carbon Spinning Casting Bait Fishing Rod,ZEDWELL,Sports & Outdoors,Outdoor Sports,23.98,23.98,0.0,True
23651,"3-Pack Sugar In The Raw Turbinado Cane Sugar, Pack Contains 600-4.5g packets",Sugar in the Raw,Food,Baking,37.99,37.99,0.0,True
23652,Portable Foldable Baby Infant Mosquito Tent Travel Bed Crib Canopy Net Newborn Instant Mattress Nursery Cradle Insect Bed Travel Play Tent for 0-3 Years Babies Toddler,Kadell,Home,Kids Rooms,22.71,22.71,0.0,True
23653,"Ahmad Tea, Aromatic Earl Grey, Loose Leaf Tea, 17.6 Oz",Ahmad Tea,Food,Beverages,9.91,9.91,0.0,True
23654,Zodaca Baby Kid Children Soft Shampoo Bath Shower Cap Hat EVA foam (Adjustable: 37-41 cm) - Yellow,Zodaca,Personal Care,Bath & Body,5.99,5.99,0.0,True
23655,New Balance Mens 3000 V4 Memorial Day Turf Baseball Cleats,New Balance,Sports & Outdoors,Sports,99.95,99.95,0.0,True
23656,(Price/Case)Value Essentials IPS-104-50 3.50 X 6.75 Green 2Pt Guest Check Carbon 16 Lines,Value Essentials,Food,"Condiments, Sauces & Spices",48.92,48.92,0.0,True
23657,Scotty Anchor Lock,Scotty,Sports & Outdoors,Outdoor Sports,33.81,33.81,0.0,True
23658,"Ventura Water Bottle, 800 ml, White/Black, Twist Cap",Ventura,Sports & Outdoors,Outdoor Sports,13.2,13.2,0.0,True
23659,"LOreal Feria Multi-Faceted Shimmering Colour, Warmer, 56 Auburn Brown, 1 ea",LOreal Fria,Beauty,Hair Care,13.08,13.08,0.0,True
23660,"Sobe Lifewater Variety Pack Nutrient Enhanced Hydration Beverage, 20 fl oz, 12 count",SoBe,Food,Beverages,15.99,15.99,0.0,True
23661,"Crown prince naturally smoked oysters in olive oil, 3 oz (pack of 18)",Crown Prince,Food,"Meal Solutions, Grains & Pasta",53.1,53.1,0.0,True
23662,Vortex Diamondback 8x42 Roof Prism Binocular - DB-204,Vortex Optics,Sports & Outdoors,Outdoor Sports,178.99,178.99,0.0,True
23663,Olympia Sports HO119P DOM Super-Safe- Super Puck,Olympia Sports,Sports & Outdoors,Sports,7.38,7.38,0.0,True
23664,Karma Baby Horizontal Diaper Changing Station With a Free Toy Cleaner,Karma Baby,Baby,Nursery & Decor,161.4,161.4,0.0,True
23665,Satco S4610 20W 120V G8 base halogen light bulb,Satco,Household Essentials,Light Bulbs,4.43,4.43,0.0,True
23666,GE 73029 - 45R20/130V Reflector Flood Light Bulb,GE,Household Essentials,Light Bulbs,4.99,4.99,0.0,True
23667,Augason Farms Apple Delight Drink Mix 5 lbs 11 oz No. 10 Can,Augason Farms,Food,"Meal Solutions, Grains & Pasta",15.58,15.58,0.0,True
23668,Reebok Mens Club C Revenge Mu Gray Tennis Shoes Size 9,Reebok,Health,Sports Medicine & Injury Recovery Solution,46.99,46.99,0.0,True
23669,"5/10/20/50Pcs Dual-Sided Yellow Sticky Traps for Flying Plant Insect Like Fungus Gnats, Aphids, Whiteflies, Leafminers - (6x8 Inches)",CABINA HOME,Household Essentials,Pest Control,6.99,6.99,0.0,True
23670,"12 PACKS : Campbells, Condensed Golden Mushroom Soup, 10.75oz Can",Campbells,Food,"Meal Solutions, Grains & Pasta",39.51,39.51,0.0,True
23671,Stop Smoking Aid sunmark 2 mg Nicotine Gum Mint-Pack of 110,McKesson,Health,Quit Smoking,36.25,36.25,0.0,True
23672,"Lenny & Larrys Lemon Poppy Seed The Complete Cookie, 4 Oz., 8 Count",Lenny & Larrys,Health,Sports Medicine & Injury Recovery Solution,6.48,6.48,0.0,False
